transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,ageClasification,Date,Day,tapInHour
OKXQ278N1M72KS,2.13137E+14,emoney,drg. Gawati Maryadi,M,1992,JAK.23,Senen - Pisangan Baru,0,B06428P,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,4/5/2023 16:23,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078,37,4/5/2023 17:55,0,Adult,4/5/2023,Wednesday,16
GSYV922X5U13QR,3570416613897992,dki,"Gawati Damanik, S.E.",F,2010,5C,PGC - Juanda,1,P00021,Budi Utomo,-6.166063,106.83906,1,4/5/2023 17:41,P00118,Kramat Sentiong,-6.18798,106.84595,3,4/5/2023 19:05,3500,Teenager,4/5/2023,Wednesday,17
NZAA007F6M59NT,2.1319E+14,emoney,Fathonah Anggraini,M,2006,6M,Stasiun Manggarai - Blok M,1,P00121,Kuningan Timur,-6.234731,106.82902,8,4/5/2023 17:51,P00160,Patra Kuningan,-6.232677,106.832087,9,4/5/2023 19:20,3500,Teenager,4/5/2023,Wednesday,17
EYVS483N6N00ZK,4817620823758230,dki,"Dina Halimah, S.Psi",F,1993,JAK.07,Tanah Abang - Grogol via Tawakal,1,B02311P,Masjid Jami Al Hidayah Tomang,-6.171444,106.79616,9,4/5/2023 16:29,B04063P,Sbr. Masjid Jami Baiturrahman Tomang,-6.172505,106.80357,18,4/5/2023 17:29,0,Adult,4/5/2023,Wednesday,16
GDXS479W5E28MD,3518707807771562,dki,Hasna Manullang,F,1977,JAK.22,Dwikora - Penas Kalimalang,0,B02433P,Mess Wirayudha 2,-6.242076,106.88072,11,4/5/2023 17:18,B00234P,Cawang Soetoyo 1,-6.24544,106.87548,16,4/5/2023 18:37,0,Elderly,4/5/2023,Wednesday,17
BNGE192D2V58HM,4345294247705168,dki,"Dasa Hastuti, S.Psi",M,1984,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0,B06590P,Sbr. Jln. Komplek Yuka,-6.12603,106.91702,18,4/5/2023 16:41,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185,40,4/5/2023 17:56,0,Adult,4/5/2023,Wednesday,16
FTFU357Q6R91EE,4375765946745400,dki,Ghaliyati Prayoga,F,1987,5D,PGC 1 - Ancol,1,P00003,Ancol,-6.127563,106.83039,0,4/5/2023 16:07,P00092,Jembatan Merah,-6.146731,106.83427,3,4/5/2023 17:12,3500,Adult,4/5/2023,Wednesday,16
SGJF666C4P20XI,3573742802282614,dki,"Hj. Hesti Wijaya, S.IP",F,1994,JAK.21,Cililitan - Dwikora,0,B03186P,RSAU Dr Esnawan Antariska 2,-6.256569,106.89139,22,4/5/2023 16:39,B02295P,Masjid Darul Huda 1,-6.249332,106.89109,29,4/5/2023 18:03,0,Adult,4/5/2023,Wednesday,16
OEIK786Z3S61XB,3.44423E+14,emoney,dr. Gasti Budiyanto,M,1998,5C,PGC - Juanda,1,P00031,Cawang Otista,-6.243607,106.86876,14,4/5/2023 16:17,P00033,Cawang UKI,-6.250309,106.8736,17,4/5/2023 17:15,3500,Teenager,4/5/2023,Wednesday,16
LIJZ873H0T12YV,6011618540818377,dki,"Cut Agnes Thamrin, S.Psi",F,1970,JAK.26,Rawamangun - Duren Sawit,0,B05069P,Simpang Persahabatan Raya,-6.206364,106.88575,41,4/5/2023 16:38,B00769P,HKBP Rawamangun,-6.196463,106.88597,45,4/5/2023 17:44,0,Elderly,4/5/2023,Wednesday,16
VPHI041M7M79DZ,3508055251895822,dki,Jasmani Sirait,M,1975,L13E,Puri Beta - Kuningan (Express),1,P00001,Adam Malik,-6.236466,106.74786,10,4/5/2023 17:39,P00198,Puri Beta 2,-6.230532,106.72371,11,4/5/2023 19:30,3500,Elderly,4/5/2023,Wednesday,17
RDXT075U0T89IC,5.70918E+11,flazz,Mumpuni Gunarto,F,1998,10D,Kampung Rambutan - Tanjung Priok,1,P00196,Pulo Mas Bypass,-6.176953,106.876,8,4/5/2023 16:57,P00182,Plumpang Pertamina Arah Utara,-6.12848,106.8937,13,4/5/2023 18:31,3500,Teenager,4/5/2023,Wednesday,16
OIUS945Q0K04PV,1.80001E+14,emoney,"Ir. Yani Sihombing, S.H.",M,1973,12P,St. LRT Pegangsaan Dua - JIS,0,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,8,4/5/2023 17:25,P00240,Sunter Karya,-6.137625,106.87081,11,4/5/2023 18:35,3500,Elderly,4/5/2023,Wednesday,17
YHLH454R0P79QT,1.80065E+14,emoney,"Dt. Murti Salahudin, S.T.",F,2008,JAK.64,Lenteng Agung - Aseli,0,B04217P,Sbr. Polsek Jagakarsa,-6.350808,106.80775,6,4/5/2023 16:27,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167,10,4/5/2023 17:30,0,Teenager,4/5/2023,Wednesday,16
TJHT901E4J90XD,3.01583E+13,bni,R. Yani Ardianto,F,1984,9N,Pinang Ranti - Pramuka,1,P00016,BKN,-6.257751,106.87,0,4/5/2023 17:58,P00179,Pinang Ranti,-6.291075,106.88634,2,4/5/2023 19:05,3500,Adult,4/5/2023,Wednesday,17
XCCG634E7S19WE,3521407549788058,dki,Karma Narpati,F,1994,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,0,B02333P,Masjid Jami Asy Syakirin,-6.351203,106.80153,7,4/5/2023 17:09,B06847P,Sbr. Gg. Cermai,-6.324671,106.811372,19,4/5/2023 18:26,0,Adult,4/5/2023,Wednesday,17
MCIH409D6Q68KK,3.76899E+14,emoney,Luhung Hutapea,F,1981,1F,Stasiun Palmerah - Bundaran Senayan,1,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,4/5/2023 17:50,P00230,St. Palmerah,-6.208908,106.79706,6,4/5/2023 19:38,3500,Adult,4/5/2023,Wednesday,17
TPCO225R4D17DQ,4.96649E+12,online,Eka Yolanda,M,1998,B21,Bekasi Timur - Cawang,0,P00022,Bulak Kapal 1,-6.250708,107.02395,4,4/5/2023 17:31,B01728P,Jatibening 1,-6.257161,106.94651,12,4/5/2023 18:51,3500,Teenager,4/5/2023,Wednesday,17
TURW533L8E96AA,3565938568828570,dki,Oliva Saefullah,F,1987,12C,Rusun Waduk Pluit - Penjaringan,1,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,4/5/2023 17:50,B03299P,Rusun Waduk Pluit,-6.111456,106.80022,6,4/5/2023 18:59,0,Adult,4/5/2023,Wednesday,17
PLKK259W5K61LU,2407683922581481,dki,Irfan Damanik,M,1993,JIS3,Harmoni - Jakarta International Stadium,0,B05556P,Sunter Muara,-6.144072,106.85763,7,4/5/2023 16:47,B03201P,RSPAD 3,-6.175462,106.83922,18,4/5/2023 18:15,3500,Adult,4/5/2023,Wednesday,16
ILKE978F7Q10YG,6.76369E+11,flazz,"Tgk. Puput Hartati, S.Psi",F,1982,2F,Rusun Cakung Barat - Pulo Gadung,0,B06188P,SMK Nurul Huda,-6.17684,106.93592,4,4/5/2023 16:24,B03298P,Rusun Tipar Cakung,-6.171493,106.93731,5,4/5/2023 18:15,0,Adult,4/5/2023,Wednesday,16
DWDE627V0S68ZM,2484941381862990,dki,"Tgk. Joko Maryadi, M.Ak",M,1981,13C,Puri Beta - Dukuh Atas,1,P00200,Rawa Barat,-6.238947,106.81624,7,4/5/2023 16:31,P00136,Mayestik,-6.241921,106.79077,10,4/5/2023 18:13,3500,Adult,4/5/2023,Wednesday,16
JBIJ902N4X95JF,3560571608142499,dki,"Lasmanto Suwarno, S.Psi",M,1997,JAK.01,Tanjung Priok - Plumpang,0,B01080P,Jln. Gorontalo II,-6.11345,106.88277,5,4/5/2023 16:42,B05308P,SMKN 12,-6.115571,106.88546,18,4/5/2023 17:39,0,Adult,4/5/2023,Wednesday,16
VKEF974N1F38SO,4880377652769980677,brizzi,Drs. Betania Wahyuni,M,2010,JAK.120,JIS - Terminal Muara Angke,1,B01158P,Jln. Industri I,-6.147508,106.83679,27,4/5/2023 17:43,B06082P,BNN Jakarta Utara,-6.132871,106.86411,37,4/5/2023 19:11,0,Teenager,4/5/2023,Wednesday,17
PAYO188O5N60QU,3528266385259712,dki,"Jamalia Zulkarnain, S.Gz",F,1988,4B,Stasiun Manggarai - UI,1,B00105P,Balai Sudirman,-6.227043,106.84742,38,4/5/2023 16:22,B03126P,RS Budi Jaya,-6.218825,106.84519,42,4/5/2023 17:22,3500,Adult,4/5/2023,Wednesday,16
ZSSL410R5Z61VI,4199450082632933049,brizzi,"Nadine Andriani, S.IP",M,1974,7C,Cibubur - BKN,1,P00016,BKN,-6.257751,106.87,0,4/5/2023 17:10,B00248P,Cibubur Junction,-6.368735,106.89366,2,4/5/2023 18:43,3500,Elderly,4/5/2023,Wednesday,17
YMTJ640K5V74LW,4450080570279470,dki,"Ani Wasita, M.Pd",M,2004,8C,Kebayoran Lama - Tanah Abang,0,B03266P,Rusun Benhil,-6.201418,106.80789,16,4/5/2023 16:26,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,29,4/5/2023 17:49,3500,Teenager,4/5/2023,Wednesday,16
ADSF563Y6X24VX,4306399682236699,dki,dr. Raharja Prastuti,M,1991,JAK.85,Bintara - Cipinang Indah,0,B04542P,Sbr. TDP,-6.245574,106.90948,35,4/5/2023 16:40,B00283P,CPI Belakang 2,-6.237257,106.89416,43,4/5/2023 18:17,0,Adult,4/5/2023,Wednesday,16
ELLT581X1P33VA,4.94678E+12,online,Wirda Yuliarti,M,1990,5,Matraman Baru - Ancol,1,P00224,Slamet Riyadi,-6.208533,106.85929,13,4/5/2023 17:09,P00154,Pasar Jatinegara,-6.215744,106.86632,15,4/5/2023 18:33,3500,Adult,4/5/2023,Wednesday,17
IKIP240M5C85HI,3575787320226609,dki,"KH. Argono Nashiruddin, S.Gz",M,1988,11N,Rusun Cipinang Muara - Jatinegara,1,B02604P,Ps. Enjo 2,-6.214775,106.87785,2,4/5/2023 16:46,B03678P,Sbr. Jln. Cipinang Jaya,-6.214238,106.88701,5,4/5/2023 17:53,0,Adult,4/5/2023,Wednesday,16
PFHF984Y0T95QY,5125406223322395,dki,"drg. Usyi Halimah, S.E.",F,2004,JAK.10,Tanah Abang - Kota,0,B05450P,St. Jayakarta 2,-6.140453,106.82291,31,4/5/2023 16:01,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,33,4/5/2023 17:44,0,Teenager,4/5/2023,Wednesday,16
IYRJ082D0U44CC,3507107976417837,dki,Gatra Rahayu,M,1946,6V,Ragunan - Gelora Bung Karno,1,P00133,Masjid Agung,-6.236483,106.79845,2,4/5/2023 17:24,P00259,Tirtayasa,-6.239207,106.80777,4,4/5/2023 18:15,3500,Elderly,4/5/2023,Wednesday,17
IVIB395Q3W31TV,4203562511038947968,brizzi,drg. Tantri Situmorang,F,1983,12,Tanjung Priok - Pluit,0,P00170,Penjaringan,-6.126306,106.79203,17,4/5/2023 16:30,P00181,Pluit,-6.115795,106.79037,18,4/5/2023 18:19,3500,Adult,4/5/2023,Wednesday,16
NYQN836V2I85DR,4.88039E+12,online,"Elvin Saragih, S.Ked",F,1991,JAK.36,Cilangkap - Cililitan,0,B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,26,4/5/2023 17:26,B00914P,Jln. Batu Tumbuh,-6.272596,106.86722,46,4/5/2023 18:35,0,Adult,4/5/2023,Wednesday,17
LDIR783B7A39XZ,1.8001E+14,emoney,Elvina Hardiansyah,F,1991,2E,Rusun Rawa Bebek - Kodamar,0,B00131P,Bermis 2,-6.178353,106.89841,26,4/5/2023 16:49,B03003P,Pulo Mas 2,-6.174677,106.892419,28,4/5/2023 17:54,0,Adult,4/5/2023,Wednesday,16
KBIZ068E6M08WI,3.72168E+14,emoney,"KH. Cager Najmudin, S.IP",M,1976,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0,B02378P,Masjid Raya Al Musyawarah Kelapa Gading 2,-6.155338,106.90963,33,4/5/2023 16:24,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185,40,4/5/2023 17:49,0,Elderly,4/5/2023,Wednesday,16
HSYS257K1Q23YY,4894146910205774,dki,"Baktianto Suartini, S.I.Kom",M,2002,JAK.14,Tanah Abang - Meruya,0,B04661P,Sekolah Tarsisius 2,-6.199502,106.7824,35,4/5/2023 16:02,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,57,4/5/2023 17:19,0,Teenager,4/5/2023,Wednesday,16
LZQL925I1P72PK,3.77951E+14,emoney,Keisha Prayoga,F,1982,JAK.20,Cawang UKI - Lubang Buaya,1,B06798P,Jln. Gorda,-6.289593,106.89598,5,4/5/2023 17:25,B05750P,TK Angkasa 5,-6.261783,106.88613,28,4/5/2023 18:19,0,Adult,4/5/2023,Wednesday,17
ULEA679E5W99RO,5.60124E+11,flazz,"Harjaya Lazuardi, S.E.",F,1973,JAK.07,Tanah Abang - Grogol via Tawakal,0,B05604P,Taman Juang 2,-6.179604,106.80554,26,4/5/2023 17:44,B04055P,Sbr. Masjid Jami Al Hidayah Tomang,-6.171452,106.79612,43,4/5/2023 19:02,0,Elderly,4/5/2023,Wednesday,17
SQOZ855I9W79NR,6.76202E+11,flazz,"Dr. Ilyas Lestari, M.Ak",F,1991,JAK.41,Kampung Melayu - Pulo Gadung,1,B00444P,Gg. Gading II Pisangan Timur,-6.205063,106.88175,19,4/5/2023 17:19,B01732P,Jatinegara Timur,-6.220486,106.86825,35,4/5/2023 18:12,0,Adult,4/5/2023,Wednesday,17
QURF294M7Z81FG,4.12212E+12,online,"Cahyono Firmansyah, S.Pd",M,1992,M10,PGC 2 - Tanjung Priok,0,P00168,Penas Kalimalang,-6.23907,106.878,4,4/5/2023 17:32,P00035,Cempaka Mas,-6.165888,106.8792,14,4/5/2023 19:06,3500,Adult,4/5/2023,Wednesday,17
ZDJC728J8E82HX,1.80075E+14,emoney,"Dr. Laswi Usamah, S.Ked",F,1959,7Q,Blok M - PGC,0,B01510P,Jln. Poncol Jaya 2,-6.239441,106.81883,9,4/5/2023 17:58,B02878P,PLN Duren Tiga 2,-6.254234,106.83445,19,4/5/2023 19:41,3500,Elderly,4/5/2023,Wednesday,17
PFMY186E8Q74SY,3.4092E+14,emoney,Niyaga Habibi,F,2006,JAK.86,Term. Rawamangun - Term. Manggarai,0,B06542P,Sbr. RPTRA Pesona Manggarai,-6.213105,106.85284,24,4/5/2023 16:48,B06543P,St. Manggarai,-6.210961,106.85129,25,4/5/2023 18:11,0,Teenager,4/5/2023,Wednesday,16
TETY985W2R73BD,4238644242805860,dki,"H. Yahya Handayani, S.I.Kom",F,1994,1E,Pondok Labu - Blok M,1,B01001P,Jln. Cilandak V,-6.287313,106.79558,14,4/5/2023 16:22,B02538P,One Belpark 1,-6.304695,106.79445,18,4/5/2023 17:16,3500,Adult,4/5/2023,Wednesday,16
LRCQ629U5D61BA,3.04283E+13,bni,Estiawan Hastuti,M,2008,M7B,BKN - Blok M,0,P00177,PGC 1,-6.262494,106.86635,1,4/5/2023 17:59,B06577P,Blok M Jalur 2,-6.243369,106.80188,24,4/5/2023 19:34,3500,Teenager,4/5/2023,Wednesday,17
ZBPG942E4S72AR,3.40632E+14,emoney,Elisa Samosir,F,1996,5D,PGC 1 - Ancol,0,P00092,Jembatan Merah,-6.146731,106.83427,17,4/5/2023 17:04,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,18,4/5/2023 18:49,3500,Adult,4/5/2023,Wednesday,17
HPER112I8G08NY,4.0097E+12,online,Luwar Prabowo,M,1966,JAK.07,Tanah Abang - Grogol via Tawakal,1,B01787P,JPO Blok G,-6.188861,106.81135,30,4/5/2023 16:18,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31,4/5/2023 17:56,0,Elderly,4/5/2023,Wednesday,16
KKQH624S4X38DJ,2240842022789573,dki,Hafshah Laksmiwati,F,1999,1M,Meruya - Blok M,1,B00856P,Jln. Anggrek Srengseng,-6.19818,106.75616,31,4/5/2023 16:48,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818,37,4/5/2023 18:14,3500,Teenager,4/5/2023,Wednesday,16
LLMQ357H9X68VO,6011737385609178,dki,Darimin Mardhiyah,F,1981,2E,Rusun Rawa Bebek - Kodamar,1,B01807P,Kampung Padaengan 2,-6.189465,106.93484,11,4/5/2023 16:02,B00082P,At Thahiriah 2,-6.210011,106.93809,20,4/5/2023 17:08,0,Adult,4/5/2023,Wednesday,16
CNPX920I4C68AW,4.94898E+12,online,Balapati Gunarto,M,1977,9F,Rusun Tambora - Pluit,1,P00090,Jembatan Dua,-6.143279,106.79352,3,4/5/2023 17:43,B03295P,Rusun Tambora,-6.147327,106.798676,4,4/5/2023 19:38,0,Elderly,4/5/2023,Wednesday,17
IWUU814G0K94AE,4.96401E+12,online,Cahyono Mustofa,M,1984,11Q,Kampung Melayu - Pulo Gebang via BKT,0,B00198P,Budhaya Santo Agustinus,-6.220866,106.92346,7,4/5/2023 16:28,P00015,Bidara Cina,-6.229724,106.86721,27,4/5/2023 17:51,3500,Adult,4/5/2023,Wednesday,16
LJPG701Y3O80ZC,6542837703080439,dki,Aurora Nasyiah,M,1991,M4,Pulo Gadung 2 - Dukuh Atas 2,0,P00269,Velodrome,-6.193468,106.8883,5,4/5/2023 17:47,P00077,Halimun,-6.205137,106.83338,14,4/5/2023 18:41,3500,Adult,4/5/2023,Wednesday,17
BGKH157Y3U58OF,2251303901446716,dki,Zelda Kuswoyo,M,2002,9H,Blok M - Universitas Indonesia,0,B02017P,Komplek Al,-6.297741,106.84018,11,4/5/2023 16:40,B02300P,Masjid Guru Amin,-6.258186,106.8434,26,4/5/2023 17:55,3500,Teenager,4/5/2023,Wednesday,16
APVB900U4K08IX,5.65432E+11,flazz,"Azalea Setiawan, S.E.",F,2007,10D,Kampung Rambutan - Tanjung Priok,1,P00101,Kampung Rambutan,-6.309885,106.88216,0,4/5/2023 17:10,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,12,4/5/2023 18:17,3500,Teenager,4/5/2023,Wednesday,17
BWPJ451T5E04JM,3548815673143131,dki,"Dr. Luthfi Sihombing, M.TI.",F,1998,13D,Puri Beta - Ragunan,0,P00259,Tirtayasa,-6.239207,106.80777,10,4/5/2023 17:34,P00085,Jati Padang,-6.285431,106.82626,19,4/5/2023 18:48,3500,Teenager,4/5/2023,Wednesday,17
MJTJ555K2L11UY,4705243679928131,dki,"dr. Laswi Pranowo, S.Pd",F,2012,5N,Kampung Melayu - Ragunan,0,B00358P,Flyover Kampung Melayu,-6.22506,106.86483,2,4/5/2023 16:21,B03197P,RSIA Kemang,-6.285839,106.8188,36,4/5/2023 18:13,3500,Child,4/5/2023,Wednesday,16
NJHO729L6D36GG,2.13149E+14,emoney,Kambali Mandasari,F,2005,JAK.49,Lebak Bulus - Cipulir,1,B02940P,Pool Express Tanah Kusir,-6.255345,106.76911,16,4/5/2023 16:07,B00147P,Bintaro Park VIew,-6.257977,106.75969,25,4/5/2023 17:10,0,Teenager,4/5/2023,Wednesday,16
OOKH282W2F94QM,2.13127E+14,emoney,Viktor Zulkarnain,M,1987,JIS3,Harmoni - Jakarta International Stadium,0,B02734P,Pengadilan Negeri Jakut,-6.126807,106.85654,3,4/5/2023 16:11,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,4,4/5/2023 17:07,3500,Adult,4/5/2023,Wednesday,16
ITBW023G7W17JG,3585765705663958,dki,Ibun Kusumo,F,1967,9D,Pasar Minggu - Tanah Abang,1,B00694P,Grand Sahid,-6.210975,106.82059,31,4/5/2023 16:34,B01639P,Jln. Taman Kb. Sirih,-6.182295,106.81661,41,4/5/2023 17:44,3500,Elderly,4/5/2023,Wednesday,16
BTPJ450R6B30KH,6.30487E+11,flazz,"H. Aswani Megantara, M.M.",M,2008,1P,Senen - Blok M,0,B05775P,Tosari 3,-6.200069,106.82335,20,4/5/2023 16:25,B05637P,Taman Patimura,-6.232872,106.80081,30,4/5/2023 18:07,3500,Teenager,4/5/2023,Wednesday,16
AQJJ852C4P97OD,4326140619726764858,brizzi,Murti Kurniawan,M,2010,6T,Pasar Minggu - Velbak,1,B06740P,Sbr. Jln. Barito II,-6.248808,106.795903,7,4/5/2023 16:10,B06746P,Sbr. Jln. Pangeran Antasari,-6.275209,106.808665,17,4/5/2023 17:57,3500,Teenager,4/5/2023,Wednesday,16
YJCH187V7A52AC,3503950365035536,dki,Artanto Manullang,M,1987,JAK.26,Rawamangun - Duren Sawit,1,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,38,4/5/2023 16:13,B03135P,RS Duren Sawit 2,-6.232262,106.91019,49,4/5/2023 17:31,0,Adult,4/5/2023,Wednesday,16
BRNB779T8A38KW,6581936160714795,dki,Puti Siregar,M,1976,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,21,4/5/2023 16:42,B03289P,Rusun Pondok Bambu,-6.241583,106.91085,22,4/5/2023 17:34,0,Elderly,4/5/2023,Wednesday,16
EFZH318U7D59ZV,3.0472E+13,bni,"Gamblang Pradipta, M.Farm",M,2004,5F,Kampung Melayu - Tanah Abang,1,B00115P,UPT. LLHD 2,-6.225501,106.83489,16,4/5/2023 17:08,B03318P,Sawo Kecik Raya,-6.224852,106.85489,21,4/5/2023 19:01,3500,Teenager,4/5/2023,Wednesday,17
TWNA927X2X07AS,6011526887160594,dki,Rina Saragih,M,1984,JAK.73,Jambore Cibubur - Pasar Rebo,0,B04720P,Simpang Belly 1,-6.332931,106.86756,12,4/5/2023 17:47,B04721P,Simpang Belly 2,-6.332179,106.86749,13,4/5/2023 19:07,0,Adult,4/5/2023,Wednesday,17
ISHI783L9A43OU,3.01641E+13,bni,Daliono Adriansyah,F,2012,12,Tanjung Priok - Pluit,1,P00069,Gedong Panjang,-6.132617,106.80596,3,4/5/2023 16:24,P00171,Permai Koja Arah Utara,-6.11413,106.89309,18,4/5/2023 17:43,3500,Child,4/5/2023,Wednesday,16
TWWM296P0Q80EK,3592453519647910,dki,"Drs. Iriana Lazuardi, S.Pt",F,1981,JAK.32,Lebak Bulus - Petukangan,0,B02517P,Mushola Nurul Huda Petukangan,-6.247018,106.75185,38,4/5/2023 17:27,B01361P,Jln. Manunggal II Petukangan,-6.245931,106.7519,39,4/5/2023 18:40,0,Adult,4/5/2023,Wednesday,17
JROJ251P7U56BO,3548650711273610,dki,Balangga Permadi,F,2011,3F,Kalideres - Gelora Bung Karno,1,P00282,Grogol 2 Arah Selatan,-6.167435,106.78856,10,4/5/2023 16:11,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,11,4/5/2023 17:36,3500,Teenager,4/5/2023,Wednesday,16
ADFJ725G2J87QG,6592322056148025,dki,H. Jagaraga Prastuti,F,1967,JAK.50,Kalideres - Puri Kembangan,1,B05452P,St. Kalideres,-6.166146,106.70466,41,4/5/2023 16:45,B01104P,Jln. H. Hamid Semanan,-6.162457,106.70515,44,4/5/2023 17:51,0,Elderly,4/5/2023,Wednesday,16
ZVXP535Z5I77XO,5.86818E+11,flazz,"KH. Paiman Maheswara, S.I.Kom",M,1969,7D,Pancoran - Kampung Rambutan,1,B01762P,Jembatan Pintu Satu,-6.300382,106.88363,2,4/5/2023 16:33,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,11,4/5/2023 18:06,3500,Elderly,4/5/2023,Wednesday,16
UJDL421X9A60IU,4174057702390453,dki,Dr. Juli Megantara,M,1984,2P,Gondangdia - Senen,0,B03201P,RSPAD 3,-6.175462,106.83922,11,4/5/2023 17:00,B05725P,Term. Senen,-6.17356,106.84213,14,4/5/2023 18:17,3500,Adult,4/5/2023,Wednesday,17
FAUE540M6A08DH,2720556419423963,dki,Devi Pangestu,M,1994,3C,Rusun Kapuk Muara - Penjaringan,1,P00170,Penjaringan,-6.126306,106.79203,0,4/5/2023 16:17,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,1,4/5/2023 17:16,0,Adult,4/5/2023,Wednesday,16
STXR348W0F74BF,3540286623681182,dki,"Karimah Pangestu, S.Kom",M,1968,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0,B02122P,Lapangan Ros,-6.225111,106.8546,2,4/5/2023 16:13,B01444P,Jln. Pam Baru,-6.204796,106.80946,24,4/5/2023 17:17,0,Elderly,4/5/2023,Wednesday,16
EGKM702C1U85KW,5.02098E+11,flazz,"Tgk. Talia Mangunsong, S.E.I",M,1979,6V,Ragunan - Gelora Bung Karno,0,P00133,Masjid Agung,-6.236483,106.79845,13,4/5/2023 16:38,P00071,Gelora Bung Karno,-6.224217,106.8058,15,4/5/2023 18:08,3500,Adult,4/5/2023,Wednesday,16
EIJF443G8I09CA,4997693930906134609,brizzi,"Cahyo Hutagalung, S.Pt",M,1989,JAK.06,Kampung Rambutan - Pondok Gede,1,B02029P,Komplek Dirgantara III Halim PK,-6.284809,106.90458,48,4/5/2023 17:13,B02929P,Pondok Molek,-6.284344,106.90862,50,4/5/2023 18:13,0,Adult,4/5/2023,Wednesday,17
UDBZ372A2X88LE,3562084958981605,dki,Cakrawangsa Permadi,F,2010,JAK.45,Lebak Bulus - Ragunan,0,B03923P,Sbr. Kel. Lebak Bulus,-6.303113,106.7847,10,4/5/2023 17:57,B03819P,Sbr. Jln. Pondok Labu 1A,-6.301876,106.79244,14,4/5/2023 19:52,0,Teenager,4/5/2023,Wednesday,17
ZZZX130T5V04ZN,6570035474604116,dki,Hasta Anggriawan,F,2000,8K,Batusari - Grogol,0,B02048P,Komplek Kodam Jaya Kb. Jeruk,-6.197819,106.77097,5,4/5/2023 17:35,B05176P,Simpang Tj. Duren Raya,-6.173776,106.78377,18,4/5/2023 18:48,3500,Teenager,4/5/2023,Wednesday,17
RSQK922E9N63TA,4230327309726801,dki,Gandi Suartini,F,1988,JAK.42,Kampung Melayu - Pondok Kelapa,0,B03865P,Sbr. Jln. Taman Enau,-6.232561,106.93361,39,4/5/2023 16:55,B02978P,Pospol Pondok Kelapa,-6.238776,106.93434,42,4/5/2023 18:27,0,Adult,4/5/2023,Wednesday,16
AVLQ665Q2T50NJ,2.13121E+14,emoney,Jelita Maryadi,M,1976,12B,Pluit - Senen,0,B02886P,Pluit 1,-6.115636,106.7909,0,4/5/2023 17:32,P00123,Landmark Pluit Auto Plaza,-6.125258,106.79971,4,4/5/2023 18:43,3500,Elderly,4/5/2023,Wednesday,17
JWGQ842B2T55QV,5552327039791635,dki,"Hj. Vera Narpati, S.Kom",M,1989,7C,Cibubur - BKN,0,B00248P,Cibubur Junction,-6.368735,106.89366,0,4/5/2023 17:39,P00016,BKN,-6.257751,106.87,1,4/5/2023 19:06,3500,Adult,4/5/2023,Wednesday,17
WSSO514G7X85PR,4166272280740025,dki,"R. Lili Permata, S.E.",F,2012,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,0,B03827P,Sbr. Jln. Rorotan V Gg. 1,-6.136168,106.95481,25,4/5/2023 17:45,B04086P,Sbr. Mesindo Tekninesia,-6.153361,106.95544,41,4/5/2023 19:28,0,Child,4/5/2023,Wednesday,17
UJPT959H8D49GB,4874486601260594074,brizzi,Cemani Lazuardi,F,1990,JAK.46,Pasar Minggu - Jagakarsa,1,B01170P,Jln. Jatipadang Poncol,-6.297767,106.83089,15,4/5/2023 17:08,B02868P,Plaza Oleos,-6.29771,106.82965,20,4/5/2023 18:39,0,Adult,4/5/2023,Wednesday,17
